Tool,Type,Designator,x,y,L,R,T,B,Rotation,Layer,Info
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:H2;NetName:None;PinX:1165.16;PinY:1758.27
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:H3;NetName:None;PinX:1165.16;PinY:1738.58
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:D2;NetName:None;PinX:1243.9;PinY:1758.27
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:H5;NetName:None;PinX:1165.16;PinY:1699.21
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:D1;NetName:None;PinX:1243.9;PinY:1777.95
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:B13;NetName:None;PinX:1283.27;PinY:1541.73
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:A6;NetName:None;PinX:1302.95;PinY:1679.53
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:B12;NetName:None;PinX:1283.27;PinY:1561.42
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:B11;NetName:None;PinX:1283.27;PinY:1581.1
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:B10;NetName:None;PinX:1283.27;PinY:1600.79
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:B9;NetName:None;PinX:1283.27;PinY:1620.47
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:H12;NetName:None;PinX:1165.16;PinY:1561.42
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:H13;NetName:None;PinX:1165.16;PinY:1541.73
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:H14;NetName:None;PinX:1165.16;PinY:1522.05
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:J1;NetName:None;PinX:1145.47;PinY:1777.95
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:J2;NetName:None;PinX:1145.47;PinY:1758.27
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:J3;NetName:None;PinX:1145.47;PinY:1738.58
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:A7;NetName:None;PinX:1302.95;PinY:1659.84
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:J5;NetName:None;PinX:1145.47;PinY:1699.21
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:P8;NetName:None;PinX:1047.05;PinY:1640.16
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:P9;NetName:None;PinX:1047.05;PinY:1620.47
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:P7;NetName:None;PinX:1047.05;PinY:1659.84
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:P2;NetName:None;PinX:1047.05;PinY:1758.27
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:P1;NetName:None;PinX:1047.05;PinY:1777.95
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:N14;NetName:None;PinX:1066.73;PinY:1522.05
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:N13;NetName:None;PinX:1066.73;PinY:1541.73
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:N12;NetName:None;PinX:1066.73;PinY:1561.42
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:J13;NetName:None;PinX:1145.47;PinY:1541.73
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:A8;NetName:None;PinX:1302.95;PinY:1640.16
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:J14;NetName:None;PinX:1145.47;PinY:1522.05
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:K1;NetName:None;PinX:1125.79;PinY:1777.95
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:K2;NetName:None;PinX:1125.79;PinY:1758.27
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:K3;NetName:None;PinX:1125.79;PinY:1738.58
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:B8;NetName:None;PinX:1283.27;PinY:1640.16
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:N10;NetName:None;PinX:1066.73;PinY:1600.79
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:N11;NetName:None;PinX:1066.73;PinY:1581.1
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:K7;NetName:None;PinX:1125.79;PinY:1659.84
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:G10;NetName:None;PinX:1184.84;PinY:1600.79
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:G3;NetName:None;PinX:1184.84;PinY:1738.58
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:E8;NetName:None;PinX:1224.21;PinY:1640.16
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:K10;NetName:None;PinX:1125.79;PinY:1600.79
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:G2;NetName:None;PinX:1184.84;PinY:1758.27
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:K12;NetName:None;PinX:1125.79;PinY:1561.42
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:K13;NetName:None;PinX:1125.79;PinY:1541.73
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:K14;NetName:None;PinX:1125.79;PinY:1522.05
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:L1;NetName:None;PinX:1106.1;PinY:1777.95
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:L2;NetName:None;PinX:1106.1;PinY:1758.27
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:L3;NetName:None;PinX:1106.1;PinY:1738.58
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:G1;NetName:None;PinX:1184.84;PinY:1777.95
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:B7;NetName:None;PinX:1283.27;PinY:1659.84
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:E9;NetName:None;PinX:1224.21;PinY:1620.47
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:B1;NetName:None;PinX:1283.27;PinY:1777.95
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:A14;NetName:None;PinX:1302.95;PinY:1522.05
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:A13;NetName:None;PinX:1302.95;PinY:1541.73
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:A12;NetName:None;PinX:1302.95;PinY:1561.42
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:A11;NetName:None;PinX:1302.95;PinY:1581.1
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:A10;NetName:None;PinX:1302.95;PinY:1600.79
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:L12;NetName:None;PinX:1106.1;PinY:1561.42
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:L13;NetName:None;PinX:1106.1;PinY:1541.73
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:L14;NetName:None;PinX:1106.1;PinY:1522.05
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:M1;NetName:None;PinX:1086.42;PinY:1777.95
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:C4;NetName:DGND;PinX:1263.58;PinY:1718.9
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:N5;NetName:DGND;PinX:1066.73;PinY:1699.21
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:N2;NetName:DGND;PinX:1066.73;PinY:1758.27
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:G5;NetName:DGND;PinX:1184.84;PinY:1699.21
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:P6;NetName:DGND;PinX:1047.05;PinY:1679.53
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:P4;NetName:DGND;PinX:1047.05;PinY:1718.9
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:E7;NetName:DGND;PinX:1224.21;PinY:1659.84
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:H10;NetName:DGND;PinX:1165.16;PinY:1600.79
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:K8;NetName:DGND;PinX:1125.79;PinY:1640.16
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:F5;NetName:VDD_3V3B;PinX:1204.53;PinY:1699.21
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:E6;NetName:VDD_3V3B;PinX:1224.21;PinY:1679.53
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:C6;NetName:VDD_3V3B;PinX:1263.58;PinY:1679.53
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:N4;NetName:VDD_3V3B;PinX:1066.73;PinY:1718.9
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:M4;NetName:VDD_3V3B;PinX:1086.42;PinY:1718.9
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:P5;NetName:VDD_3V3B;PinX:1047.05;PinY:1699.21
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:P3;NetName:VDD_3V3B;PinX:1047.05;PinY:1738.58
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:J10;NetName:VDD_3V3B;PinX:1145.47;PinY:1600.79
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:K9;NetName:VDD_3V3B;PinX:1125.79;PinY:1620.47
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:A5;NetName:MMC1_DAT2;PinX:1302.95;PinY:1699.21
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:B2;NetName:MMC1_DAT3;PinX:1283.27;PinY:1758.27
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:M5;NetName:MMC1_CMD;PinX:1086.42;PinY:1699.21
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:A3;NetName:MMC1_DAT0;PinX:1302.95;PinY:1738.58
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:A4;NetName:MMC1_DAT1;PinX:1302.95;PinY:1718.9
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:K5;NetName:EMMC_RSTN;PinX:1125.79;PinY:1699.21
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:C2;NetName:EMMC_VCCI;PinX:1263.58;PinY:1758.27
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:M6;NetName:MMC1_CLK;PinX:1086.42;PinY:1679.53
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:B3;NetName:MMC1_DAT4;PinX:1283.27;PinY:1738.58
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:B4;NetName:MMC1_DAT5;PinX:1283.27;PinY:1718.9
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:B5;NetName:MMC1_DAT6;PinX:1283.27;PinY:1699.21
altium,pin,U13,1175,1650,918.59,1431.41,1876.88,1423.12,270,Top Layer,PinName:B6;NetName:MMC1_DAT7;PinX:1283.27;PinY:1679.53
altium,slk-des,U13,775,1825,771.7,878.268,1868.287,1821.7,0,Top Layer,NA
altium,pin,Y1,2012.5,550,1910,2115,713,387,270,Top Layer,PinName:1;NetName:OSC1_IN;PinX:1949.5;PinY:658.2
altium,pin,Y1,2012.5,550,1910,2115,713,387,270,Top Layer,PinName:4;NetName:OSC1_OUT;PinX:2075.5;PinY:658.2
altium,pin,Y1,2012.5,550,1910,2115,713,387,270,Top Layer,PinName:3;NetName:None;PinX:2075.5;PinY:441.7
altium,pin,Y1,2012.5,550,1910,2115,713,387,270,Top Layer,PinName:2;NetName:None;PinX:1949.5;PinY:441.7
altium,slk-des,Y1,1850,525,1846.7,1906.616,568.287,521.7,0,Top Layer,NA
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:K9;NetName:DDR_CKE;PinX:2626;PinY:927.75
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:K7;NetName:DDR_CLKN;PinX:2563;PinY:927.75
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:L2;NetName:DDR_CSN;PinX:2405.5;PinY:896.25
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:J3;NetName:DDR_RASN;PinX:2437;PinY:959.25
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:K3;NetName:DDR_CASN;PinX:2437;PinY:927.75
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:L3;NetName:DDR_WEN;PinX:2437;PinY:896.25
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:G3;NetName:DDR_DQSN0;PinX:2437;PinY:1022.25
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:B7;NetName:DDR_DQSN1;PinX:2563;PinY:1179.75
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:N8;NetName:DDR_BA1;PinX:2594.5;PinY:833.25
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:D3;NetName:DDR_DQM1;PinX:2437;PinY:1116.75
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:N3;NetName:DDR_A0;PinX:2437;PinY:833.25
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:E7;NetName:DDR_DQM0;PinX:2563;PinY:1085.25
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:P7;NetName:DDR_A1;PinX:2563;PinY:801.75
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:P3;NetName:DDR_A2;PinX:2437;PinY:801.75
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:N2;NetName:DDR_A3;PinX:2405.5;PinY:833.25
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:P8;NetName:DDR_A4;PinX:2594.5;PinY:801.75
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:P2;NetName:DDR_A5;PinX:2405.5;PinY:801.75
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:R8;NetName:DDR_A6;PinX:2594.5;PinY:770.25
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:R2;NetName:DDR_A7;PinX:2405.5;PinY:770.25
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:T8;NetName:DDR_A8;PinX:2594.5;PinY:738.75
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:R3;NetName:DDR_A9;PinX:2437;PinY:770.25
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:L7;NetName:DDR_A10;PinX:2563;PinY:896.25
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:R7;NetName:DDR_A11;PinX:2563;PinY:770.25
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:N7;NetName:DDR_A12;PinX:2563;PinY:833.25
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:T3;NetName:DDR_A13;PinX:2437;PinY:738.75
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:E8;NetName:DGND;PinX:2594.5;PinY:1085.25
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:D8;NetName:DGND;PinX:2594.5;PinY:1116.75
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:B9;NetName:DGND;PinX:2626;PinY:1179.75
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:A9;NetName:DGND;PinX:2626;PinY:1211.25
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:E2;NetName:DGND;PinX:2405.5;PinY:1085.25
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:D1;NetName:DGND;PinX:2374;PinY:1116.75
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:B1;NetName:DGND;PinX:2374;PinY:1179.75
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:B3;NetName:DGND;PinX:2437;PinY:1179.75
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:J8;NetName:DGND;PinX:2594.5;PinY:959.25
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:G8;NetName:DGND;PinX:2594.5;PinY:1022.25
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:G9;NetName:DGND;PinX:2626;PinY:1022.25
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:F9;NetName:DGND;PinX:2626;PinY:1053.75
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:J2;NetName:DGND;PinX:2405.5;PinY:959.25
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:G1;NetName:DGND;PinX:2374;PinY:1022.25
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:E1;NetName:DGND;PinX:2374;PinY:1085.25
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:T9;NetName:DGND;PinX:2626;PinY:738.75
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:P9;NetName:DGND;PinX:2626;PinY:801.75
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:M9;NetName:DGND;PinX:2626;PinY:864.75
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:T1;NetName:DGND;PinX:2374;PinY:738.75
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:P1;NetName:DGND;PinX:2374;PinY:801.75
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:M1;NetName:DGND;PinX:2374;PinY:864.75
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:K1;NetName:DDR_ODT;PinX:2374;PinY:927.75
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:J7;NetName:DDR_CLK;PinX:2563;PinY:959.25
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:M2;NetName:DDR_BA0;PinX:2405.5;PinY:864.75
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:M3;NetName:DDR_BA2;PinX:2437;PinY:864.75
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:F3;NetName:DDR_DQS0;PinX:2437;PinY:1053.75
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:C7;NetName:DDR_DQS1;PinX:2563;PinY:1148.25
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:H3;NetName:DDR_D4;PinX:2437;PinY:990.75
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:H7;NetName:DDR_D7;PinX:2563;PinY:990.75
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:G2;NetName:DDR_D6;PinX:2405.5;PinY:1022.25
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:H8;NetName:DDR_D5;PinX:2594.5;PinY:990.75
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:F7;NetName:DDR_D1;PinX:2563;PinY:1053.75
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:F2;NetName:DDR_D2;PinX:2405.5;PinY:1053.75
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:F8;NetName:DDR_D3;PinX:2594.5;PinY:1053.75
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:E3;NetName:DDR_D0;PinX:2437;PinY:1085.25
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:B8;NetName:DDR_D14;PinX:2594.5;PinY:1179.75
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:C2;NetName:DDR_D11;PinX:2405.5;PinY:1148.25
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:C8;NetName:DDR_D10;PinX:2594.5;PinY:1148.25
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:C3;NetName:DDR_D9;PinX:2437;PinY:1148.25
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:A3;NetName:DDR_D15;PinX:2437;PinY:1211.25
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:A7;NetName:DDR_D12;PinX:2563;PinY:1211.25
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:D7;NetName:DDR_D8;PinX:2563;PinY:1116.75
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:A2;NetName:DDR_D13;PinX:2405.5;PinY:1211.25
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:T2;NetName:DDR_RESETN;PinX:2405.5;PinY:738.75
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:L9;NetName:None;PinX:2626;PinY:896.25
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:L1;NetName:None;PinX:2374;PinY:896.25
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:J9;NetName:None;PinX:2626;PinY:959.25
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:J1;NetName:None;PinX:2374;PinY:959.25
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:T7;NetName:DDR_A14;PinX:2563;PinY:738.75
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:L8;NetName:ZQ;PinX:2594.5;PinY:896.25
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:A8;NetName:VDDS_DDR;PinX:2594.5;PinY:1211.25
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:C9;NetName:VDDS_DDR;PinX:2626;PinY:1148.25
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:E9;NetName:VDDS_DDR;PinX:2626;PinY:1085.25
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:D9;NetName:VDDS_DDR;PinX:2626;PinY:1116.75
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:C1;NetName:VDDS_DDR;PinX:2374;PinY:1148.25
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:A1;NetName:VDDS_DDR;PinX:2374;PinY:1211.25
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:D2;NetName:VDDS_DDR;PinX:2405.5;PinY:1116.75
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:B2;NetName:VDDS_DDR;PinX:2405.5;PinY:1179.75
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:H9;NetName:VDDS_DDR;PinX:2626;PinY:990.75
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:K8;NetName:VDDS_DDR;PinX:2594.5;PinY:927.75
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:G7;NetName:VDDS_DDR;PinX:2563;PinY:1022.25
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:F1;NetName:VDDS_DDR;PinX:2374;PinY:1053.75
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:K2;NetName:VDDS_DDR;PinX:2405.5;PinY:927.75
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:H2;NetName:VDDS_DDR;PinX:2405.5;PinY:990.75
altium,pin,U12,2500,975,2322.5,2677.5,1261.75,688.25,0,Top Layer,PinName:R9;NetName:VDDS_DDR;PinX:2626;PinY:770.25
